study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Frost2015		elderly	39.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_elderly1_API_20	1.0	hr		0.0					ng/ml	ng/ml
Frost2015		elderly	39.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_elderly1_API_20	1.0	hr		170.583455055225	248.195598153137	77.61214309791202	12.427889187124888		ng/ml	ng/ml
Frost2015		elderly	39.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_elderly1_API_20	1.5	hr		221.760477445956	295.962142967261	74.20166552130499	11.881775709189156		ng/ml	ng/ml
Frost2015		elderly	39.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_elderly1_API_20	2.0	hr		243.940601458572	315.582579702798	71.64197824422601	11.47189771119213		ng/ml	ng/ml
Frost2015		elderly	39.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_elderly1_API_20	3.0	hr		265.26993517166	323.266867518676	57.99693234701601	9.286941703086214		ng/ml	ng/ml
Frost2015		elderly	39.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_elderly1_API_20	4.0	hr		275.514955461546	349.715575785922	74.20062032437602	11.881608343734555		ng/ml	ng/ml
Frost2015		elderly	39.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_elderly1_API_20	6.0	hr		234.594450526909	290.88457629023	56.29012576332099	9.01363391593676		ng/ml	ng/ml
Frost2015		elderly	39.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_elderly1_API_20	8.0	hr		202.203797723038	253.375594129128	51.17179640608998	8.194045285396982		ng/ml	ng/ml
Frost2015		elderly	39.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_elderly1_API_20	10.0	hr		159.577531401635	200.513714290193	40.936182888558	6.555035389772191		ng/ml	ng/ml
Frost2015		elderly	39.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_elderly1_API_20	12.0	hr		131.450236867753	168.12410668325	36.673869815497	5.872519066443646		ng/ml	ng/ml
Frost2015		elderly	39.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_elderly1_API_20	18.0	hr		77.7710130309927	98.2411948691283	20.470181838135588	3.2778524257950767		ng/ml	ng/ml
Frost2015		elderly	39.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_elderly1_API_20	24.0	hr		64.1782269801909	82.0887215412474	17.910494561056495	2.867974427798031		ng/ml	ng/ml
Frost2015		elderly	39.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_elderly1_API_20	36.0	hr		24.201534871689	33.5821773019808	9.3806424302918	1.5021049538682918		ng/ml	ng/ml
Frost2015		elderly	39.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_elderly1_API_20	48.0	hr		17.4819638205083	27.7175773380402	10.2356135175319	1.6390098956247767		ng/ml	ng/ml
Frost2015		elderly	39.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_elderly1_API_20	72.0	hr		5.75485428648323	11.7260643370969	5.971210050613671	0.956158841387148		ng/ml	ng/ml
Frost2015		elderly	39.0	API_20	Anti-factor Xa activity		plasma	coagulation assay	anti_Xa_elderly1_API_20	96.0	hr		1.70367099291098	7.67383584659643	5.97016485368545	0.9559914759326692		ng/ml	ng/ml
